Date,User,Tweet,sentiment
2023-04-09 07:08:18+00:00,MsTigest,stalk disturb peac upstair want give fame fame wannab sick sick grow disgust unprofession harass gross grow stop stalk gener public ca stop,negative
2023-04-09 07:05:26+00:00,MsTigest,go fbi report publicli stop stalk hack twitter stalker everi indian harass felon stop felon losangel ca california federalcrim stopstalk easter earli morn feder calif,positive
2023-04-09 07:01:26+00:00,MsTigest,mexican maleand femal harass felon molest stalker understand fbi doj continu hack stalk could go feder prison harass stalk spam sexual pervert delusion behavior ca,negative
2023-04-09 06:59:29+00:00,MsTigest,stalker predat molest disgust femal grow harass easter grow grow stop watch post behavior stop stalk stalk feder offens feder crime stalk ca cal,positive
2023-04-09 06:56:06+00:00,MsTigest,make nois upstair get plastic surgeon harass peopl mental interest fake implant delusion nuisanc threat societi safeti stop harass delusion femal stop ca felon,negative
2023-04-09 06:53:53+00:00,MsTigest,understand english want go jail harass stop stalk gay stop stalk molest peopl selfish male femal go back hous otherwis feder paperwork stop stalk peopl ca sick,negative
2023-04-09 03:47:03+00:00,MsTigest,random arab stalker stop stalk arab america english english lo angel new york twitter california america stop stalk arab holiday need respect twitter ca california ms tigest,positive
2023-04-09 02:43:37+00:00,MsTigest,stop stalk racist mexican home state stop stop steal job boyfriend caus broke report everi lawyer harass stole job boyfriend obviou maid year ago ca bed,negative
2023-04-09 02:41:16+00:00,MsTigest,tricoast bicoast travel everi year plane everi year america hispan sit airport year need stop harass twitter lo angel california state protect ca,neutral
2023-04-09 00:34:00+00:00,MsTigest,bank seem greedi keep deal peopl philippin countri suspici steal money see bank lo angel either move close alloc money properli ca la ms tigest,negative
2023-04-08 21:08:54+00:00,MaritzaTravanti,call state legisl review investig uc csu admiss record app low accept ca student forc go oo higher ed ucsd receiv k app alon increas state accept rate ca uc csu,neutral
2023-04-08 18:14:01+00:00,practice_guru,ca intern audit process audit client forget offic feel lot ineffici typic ca offic ca cs cma lawyer,neutral
2023-04-08 17:50:59+00:00,duniyakdukhdard,crush pleas apni twitter dp chang kard yaar know tu smart h toh thoda sundarta ka pradarshan ach se karo na dukh dard peeda ca doctor,negative
2023-04-08 17:46:10+00:00,sharma_rohan_,anyon els feel like life ca practic bad peopl make sound like ye portal suck sometim ca peopl file return agre questionoftheday ca practic icai,negative
2023-04-08 12:58:27+00:00,MsTigest,crimin suddenli cash gone sound lazi courthous first rob hotel drill illeg next door hotel got rob injur judg w white male demand pay hotel serv ca,negative
2023-04-08 12:21:28+00:00,MsTigest,see peopl rob see evil male spray illeg direct use spray ti kill peopl see everyth cross royal crook cross done spray toward anyon u murder ca injur,positive
2023-04-08 12:16:48+00:00,MsTigest,idk street see rob attack see darker someon attack know cross street someon attack nearbi la somewher near see age group gang evil ca,positive
2023-04-08 11:11:49+00:00,keshavvv___,got comfort client crack doubl mean joke work offic busi season could interest ca articleship,positive
2023-04-08 10:41:42+00:00,MsTigest,parti use poison build hurt womb purpos crimin continu arrest formal charg manslaught intent bodili harm futur children stupid refus doctor crimin ca,negative
2023-04-08 06:27:17+00:00,_glow_getter,self exist check k umar main control exist check ho raha hai sirf ca,neutral
2023-04-08 05:00:18+00:00,Talknice2me22,know what crazi ca illeg hot dog taco vendor almost everi corner nobodi say word today bestfriend black btw set vendor booth local street fair told need busi licens public space,positive
2023-04-08 04:42:31+00:00,MsTigest,obviou huge problem la counti briberi corrupt pay off obviou problem everi locat problem need address give busi feder crime cheat pleas stop ca,neutral
2023-04-08 03:28:53+00:00,MsTigest,tri murder futur children delusion femal hous predat predat white peopl hous culver citi gang white femal gang educ woman color w redneck ca cal,neutral
2023-04-08 03:23:55+00:00,MsTigest,talk trashi trashi jame thoma dan richardson stalker talk trashi everi white girl blond male culver citi stalk hous year stalk tenni court ca cal,neutral
2023-04-08 03:12:41+00:00,MsTigest,everi thief felon illeg stalk touch sent illeg bill call everi countri arrest feder humanitarian code violat sick peopl inject illeg tri murder sick peopl ca,negative
2023-04-08 02:53:42+00:00,MsTigest,call everi lawyer network theft burglari ident fraud illeg poison illeg attack illeg theft everi lawyer network everi state everi countri know lot peopl mess w wrong woman wrong woman stop ca feder,neutral
2023-04-08 02:22:06+00:00,MsTigest,la racist male femal redneck stalk felon go feder prison blond stay away felon stay f way mess w phone call ever harass robber molest stalker ca fed,negative
2023-04-08 02:20:30+00:00,MsTigest,let trashi femal white racist attack like redneck sleep w blond apolog apolog take blond back redneck territori welcom publicli prosecut gtfo citi blond gtfo feder ca,negative
2023-04-08 02:18:15+00:00,MsTigest,stay away sleep stay away stole job career money boyfriend decad embarrass got reput reput sleep w laugh career public cheat govern feder feder ca,neutral
2023-04-08 02:14:54+00:00,MsTigest,slept w w blond stay fuck away better way better stay fuck away sleep w blond stay away ruin reput sleep w ignor struggl ever treat like dirt ca,negative
2023-04-08 01:44:35+00:00,MsTigest,good friday indian religion whatev good friday problem get la harass gener public good friday insult faith religion know jesu g exist saw father last night ca,positive
2023-04-07 23:37:47+00:00,MsTigest,mexican male harass twitter stop handl stop hack women right right right produc right long term stand right pleas respect local nativ pleas respect nativ local ca afternoon,negative
2023-04-07 22:53:26+00:00,erickhmolina,ca repetit get,negative
2023-04-07 22:41:36+00:00,MsTigest,mexican hack stop beach long stop hack hostil hispan neighborhood know lot neighbor go back hacker stop watch behavior ca hurt playa,negative
2023-04-07 22:40:36+00:00,erickhmolina,ca repar realli rd gener mayb th,negative
2023-04-07 21:43:28+00:00,QuakeFactor,rt grant fund program build bridg tackl ca natur resourc goal togeth mani partner throughout state week invit u bureau indian affair share underway natura,neutral
2023-04-07 21:25:35+00:00,MsTigest,church build everi countri throughout world racist bigot mock parti paid owe famili apolog built church world mock us feder offens ca car upset,negative
2023-04-07 21:16:59+00:00,MsTigest,ms tigest everi felon state month shame ms tigest vs pelosi ask time hire associ lie funni eeoc fraud feloni right front pleas mock feder govern ca back,neutral
2023-04-07 21:08:55+00:00,MsTigest,nasti karen bass garcetti felon none fair ask everyon hire lie felon owe apolog ms tigest vs karen bass eeoc fraud ms tigest vs garcetti eeoc year ago event w billionair ca chair,neutral
2023-04-07 21:05:59+00:00,MsTigest,karen felon come neighborhood lie job decad crazi delusion stalker neighborhood lie job f ard career karen bass garcetti kamala harri career much money ca,negative
2023-04-07 20:53:03+00:00,MsTigest,bodi injur stay hotel someth wrong pass hotel fault work miss suddenli stay hotel either stole girlfriend return work report publicli ca,negative
2023-04-07 20:51:27+00:00,MsTigest,indian stalk like hotel rob peer famili rob everi hotel w e femal probabl stole work ident pictur indian racist sold bad rice bad food treat like dirt ca c,positive
2023-04-07 20:48:12+00:00,MsTigest,gay indian employe corpor stalk inund work e arrog use hand tell stop indian bu stalk indian racist di harass stop ca cali,positive
2023-04-07 20:08:52+00:00,MsTigest,pm youspray illeg build build gener stop illeg parti act badli report need stop spray illeg injur take court allow spray ca desk ca stop cali,neutral
2023-04-07 20:02:50+00:00,hsb_me,call back ca wish everyon happi goodfriday later anyway despit hour sleep keep calf tighten much,negative
2023-04-07 19:39:39+00:00,MsTigest,male femal illeg circumv life hack illeg refus job commit financi fraud allow thiev rapist around need stop record everi day irrespons decad fraud stop ca,negative
2023-04-07 19:37:49+00:00,MsTigest,rob peer anyon feder offens rape theft molest feder offens mock everyday attack rob mock peer stop stop law felon document lie ca chair,negative
2023-04-07 19:11:50+00:00,MsTigest,persian mexican job real incom someth wrong educ discrimin anyon use everyth record state california discrimin ca chair,negative
2023-04-07 19:08:02+00:00,MsTigest,anyon violat foreign treati anyon crimin pleas stop block earn incom lo angel california stop keep lie job money career polic report feder prison stop block ca chair calif,negative
2023-04-07 18:55:27+00:00,MsTigest,employe commit feloni front phone stop write polici handl foreign affair issu year pleas cross lo angel stop mock phone want deal w countri ca ms tigest,negative
2023-04-07 18:53:38+00:00,MsTigest,eeoc fraud everi bank hospit beyond illeg feder offens feder offens cross dc state deal w foreign domest polici lie cheat california feder offens ok career ca ms tigest,neutral
2023-04-07 18:46:41+00:00,MsTigest,even speak english even speak english work hospit courthous cheater never home state stole famili rude nasti cheat feder whole life stop steal ca annoy,negative
2023-04-07 18:42:31+00:00,MsTigest,felon bark wrong tree high school stop legal legal legal correct fraud got illeg stop lie phone give attitud give attitud nasti femal rude catti femal ca cal,negative
2023-04-07 18:12:35+00:00,MsTigest,femal answer phone downgrad even let offic persian someth act like doctor shock disgust gotten paid abl see basic doctor catti ca ms tigest,negative
2023-04-07 17:42:29+00:00,chatgptplus,need great expir domain godaddi closeout name list kindli use one best servic provid follow account get daili updat gpt gpt chatgptplu chatgpt expireddomain closeoutdomain usa uk ca au brand,positive
2023-04-07 17:24:17+00:00,MsTigest,clearli read state verbal mean file home state attack woman know slander snake disgust leav lo angel formal charg w everi feloni home state got ca chair,positive
2023-04-07 17:19:37+00:00,MsTigest,parti illeg stalk stop ongo last year friend murder stop threaten time death threat male busi work stalk feder offens ca fed,negative
2023-04-07 16:45:35+00:00,MsTigest,male black male allow near stalker crimin delusion stalker stalk made clear allow near delusion stalker stalker stalk lo angel ca cal,neutral
2023-04-07 15:39:44+00:00,MsTigest,california ever stalk robber molest got everyth stalk feder warrant arrest period livelihood home state know everyon ever harass robber bulli ca,positive
2023-04-07 15:11:45+00:00,MsTigest,california need respect law india california home state respect law respect law stop stalk stop feder prison stop mess w social media stalk law ca chair la,positive
2023-04-07 15:07:50+00:00,MsTigest,lie servic stop fraud law commit fraud medic fraud legal fraud stop watch everyon purpos sold word work apolog chair desk stopfraud injur ca ms tigest,negative
2023-04-07 13:18:55+00:00,MsTigest,employe cafe hack asian white male apolog never work properti properti privat properti stay away call cop neighborhood intrud intrud neighborhood ca,negative
